"id","pid","phrase","event","data","itype","ts","extype","effect","tsunix"
"11616","idbad99ed7a2a12","Chris Foster is in!","KP","n","insertText","2024-07-09 12:12:59.671","2","0","1720516379.671"
"11617","idbad99ed7a2a12","Chris Foster is in!","KP","!","insertText","2024-07-09 12:13:00.071","2","0","1720516380.071"
"11618","idbad99ed7a2a12","Had a great meeting.","KP","H","insertText","2024-07-09 12:13:07.223","2","0","1720516387.223"
"11619","idbad99ed7a2a12","Had a great meeting.","KP","a","insertText","2024-07-09 12:13:07.462","2","0","1720516387.462"
"11620","idbad99ed7a2a12","Had a great meeting.","KP","d","insertText","2024-07-09 12:13:07.751","2","0","1720516387.751"
"11621","idbad99ed7a2a12","Had a great meeting.","KP"," ","insertText","2024-07-09 12:13:07.862","2","0","1720516387.862"
"11622","idbad99ed7a2a12","Had a great meeting.","KP","a","insertText","2024-07-09 12:13:08.007","2","0","1720516388.007"
"11623","idbad99ed7a2a12","Had a great meeting.","KP"," ","insertText","2024-07-09 12:13:08.134","2","0","1720516388.134"
"11624","idbad99ed7a2a12","Had a great meeting.","KP","g","insertText","2024-07-09 12:13:08.342","2","0","1720516388.342"
"11625","idbad99ed7a2a12","Had a great meeting.","KP","r","insertText","2024-07-09 12:13:08.519","2","0","1720516388.519"
"11626","idbad99ed7a2a12","Had a great meeting.","KP","e","insertText","2024-07-09 12:13:08.615","2","0","1720516388.615"
"11627","idbad99ed7a2a12","Had a great meeting.","KP","a","insertText","2024-07-09 12:13:08.806","2","0","1720516388.806"
"11628","idbad99ed7a2a12","Had a great meeting.","KP","t","insertText","2024-07-09 12:13:08.934","2","0","1720516388.934"
"11629","idbad99ed7a2a12","Had a great meeting.","KP"," ","insertText","2024-07-09 12:13:09.318","2","0","1720516389.318"
"11630","idbad99ed7a2a12","Had a great meeting.","KP","m","insertText","2024-07-09 12:13:10.071","2","0","1720516390.071"
"11631","idbad99ed7a2a12","Had a great meeting.","KP","e","insertText","2024-07-09 12:13:10.263","2","0","1720516390.263"
"11632","idbad99ed7a2a12","Had a great meeting.","KP","a","insertText","2024-07-09 12:13:11.303","2","0","1720516391.303"
"11633","idbad99ed7a2a12","Had a great meeting.","KP","t","insertText","2024-07-09 12:13:11.447","2","0","1720516391.447"
"11634","idbad99ed7a2a12","Had a great meeting.","KP","i","insertText","2024-07-09 12:13:12.199","2","0","1720516392.199"
"11635","idbad99ed7a2a12","Had a great meeting.","KP","n","insertText","2024-07-09 12:13:12.406","2","0","1720516392.406"
"11636","idbad99ed7a2a12","Had a great meeting.","KP","g","insertText","2024-07-09 12:13:12.583","2","0","1720516392.583"
"11637","idbad99ed7a2a12","Had a great meeting.","KP"," ","insertText","2024-07-09 12:13:12.775","2","0","1720516392.775"
"11638","idbad99ed7a2a12","Had a great meeting.","KP",,"deleteContentBackward","2024-07-09 12:13:13.399","2","0","1720516393.399"
"11639","idbad99ed7a2a12","Had a great meeting.","KP","!","insertText","2024-07-09 12:13:13.959","2","0","1720516393.959"
"11640","idbad99ed7a2a12","Do you still need me to sign something?","KP","D","insertText","2024-07-09 12:13:27.927","2","0","1720516407.927"
"11641","idbad99ed7a2a12","Do you still need me to sign something?","KP","o","insertText","2024-07-09 12:13:28.214","2","0","1720516408.214"
"11642","idbad99ed7a2a12","Do you still need me to sign something?","KP"," ","insertText","2024-07-09 12:13:28.631","2","0","1720516408.631"
"11643","idbad99ed7a2a12","Do you still need me to sign something?","KP","y","insertText","2024-07-09 12:13:28.790","2","0","1720516408.790"
"11644","idbad99ed7a2a12","Do you still need me to sign something?","KP","o","insertText","2024-07-09 12:13:28.966","2","0","1720516408.966"
"11645","idbad99ed7a2a12","Do you still need me to sign something?","KP","u","insertText","2024-07-09 12:13:29.126","2","0","1720516409.126"
"11646","idbad99ed7a2a12","Do you still need me to sign something?","KP"," ","insertText","2024-07-09 12:13:29.223","2","0","1720516409.223"
"11647","idbad99ed7a2a12","Do you still need me to sign something?","KP","s","insertText","2024-07-09 12:13:29.575","2","0","1720516409.575"
"11648","idbad99ed7a2a12","Do you still need me to sign something?","KP","t","insertText","2024-07-09 12:13:29.686","2","0","1720516409.686"
"11649","idbad99ed7a2a12","Do you still need me to sign something?","KP","i","insertText","2024-07-09 12:13:30.022","2","0","1720516410.022"
"11650","idbad99ed7a2a12","Do you still need me to sign something?","KP","l","insertText","2024-07-09 12:13:30.247","2","0","1720516410.247"
"11651","idbad99ed7a2a12","Do you still need me to sign something?","KP","l","insertText","2024-07-09 12:13:30.390","2","0","1720516410.390"
"11652","idbad99ed7a2a12","Do you still need me to sign something?","KP"," ","insertText","2024-07-09 12:13:30.534","2","0","1720516410.534"
"11653","idbad99ed7a2a12","Do you still need me to sign something?","KP","d","insertText","2024-07-09 12:13:30.838","2","0","1720516410.838"
"11654","idbad99ed7a2a12","Do you still need me to sign something?","KP",,"deleteContentBackward","2024-07-09 12:13:31.142","2","0","1720516411.142"
"11655","idbad99ed7a2a12","Do you still need me to sign something?","KP","n","insertText","2024-07-09 12:13:31.399","2","0","1720516411.399"
"11656","idbad99ed7a2a12","Do you still need me to sign something?","KP","e","insertText","2024-07-09 12:13:31.510","2","0","1720516411.510"
"11657","idbad99ed7a2a12","Do you still need me to sign something?","KP","e","insertText","2024-07-09 12:13:32.070","2","0","1720516412.070"
"11658","idbad99ed7a2a12","Do you still need me to sign something?","KP","d","insertText","2024-07-09 12:13:32.358","2","0","1720516412.358"
"11659","idbad99ed7a2a12","Do you still need me to sign something?","KP"," ","insertText","2024-07-09 12:13:32.502","2","0","1720516412.502"
"11660","idbad99ed7a2a12","Do you still need me to sign something?","KP","m","insertText","2024-07-09 12:13:32.870","2","0","1720516412.870"
"11661","idbad99ed7a2a12","Do you still need me to sign something?","KP","e","insertText","2024-07-09 12:13:32.998","2","0","1720516412.998"
"11662","idbad99ed7a2a12","Do you still need me to sign something?","KP"," ","insertText","2024-07-09 12:13:33.079","2","0","1720516413.079"
"11663","idbad99ed7a2a12","Do you still need me to sign something?","KP","t","insertText","2024-07-09 12:13:33.271","2","0","1720516413.271"
"11664","idbad99ed7a2a12","Do you still need me to sign something?","KP","o","insertText","2024-07-09 12:13:33.494","2","0","1720516413.494"
"11665","idbad99ed7a2a12","Do you still need me to sign something?","KP"," ","insertText","2024-07-09 12:13:33.590","2","0","1720516413.590"
"11666","idbad99ed7a2a12","Do you still need me to sign something?","KP","s","insertText","2024-07-09 12:13:33.734","2","0","1720516413.734"
"11667","idbad99ed7a2a12","Do you still need me to sign something?","KP","i","insertText","2024-07-09 12:13:33.846","2","0","1720516413.846"
"11668","idbad99ed7a2a12","Do you still need me to sign something?","KP","g","insertText","2024-07-09 12:13:34.118","2","0","1720516414.118"
"11669","idbad99ed7a2a12","Do you still need me to sign something?","KP","n","insertText","2024-07-09 12:13:34.406","2","0","1720516414.406"
"11670","idbad99ed7a2a12","Do you still need me to sign something?","KP"," ","insertText","2024-07-09 12:13:34.518","2","0","1720516414.518"
"11671","idbad99ed7a2a12","Do you still need me to sign something?","KP","s","insertText","2024-07-09 12:13:34.854","2","0","1720516414.854"
"11672","idbad99ed7a2a12","Do you still need me to sign something?","KP","o","insertText","2024-07-09 12:13:35.287","2","0","1720516415.287"
"11673","idbad99ed7a2a12","Do you still need me to sign something?","KP","m","insertText","2024-07-09 12:13:35.462","2","0","1720516415.462"
"11674","idbad99ed7a2a12","Do you still need me to sign something?","KP","e","insertText","2024-07-09 12:13:35.590","2","0","1720516415.590"
"11675","idbad99ed7a2a12","Do you still need me to sign something?","KP","t","insertText","2024-07-09 12:13:35.782","2","0","1720516415.782"
"11676","idbad99ed7a2a12","Do you still need me to sign something?","KP","h","insertText","2024-07-09 12:13:35.958","2","0","1720516415.958"
"11677","idbad99ed7a2a12","Do you still need me to sign something?","KP","i","insertText","2024-07-09 12:13:36.134","2","0","1720516416.134"
"11678","idbad99ed7a2a12","Do you still need me to sign something?","KP","n","insertText","2024-07-09 12:13:36.326","2","0","1720516416.326"
"11679","idbad99ed7a2a12","Do you still need me to sign something?","KP","g","insertText","2024-07-09 12:13:36.486","2","0","1720516416.486"
"11680","idbad99ed7a2a12","Do you still need me to sign something?","KP","?","insertText","2024-07-09 12:13:37.478","2","0","1720516417.478"
"11681","idbad99ed7a2a12","I am getting lots of questions.","KP","I","insertText","2024-07-09 12:13:45.927","2","0","1720516425.927"
"11682","idbad99ed7a2a12","I am getting lots of questions.","KP"," ","insertText","2024-07-09 12:13:46.198","2","0","1720516426.198"
"11683","idbad99ed7a2a12","I am getting lots of questions.","KP","a","insertText","2024-07-09 12:13:46.342","2","0","1720516426.342"
"11684","idbad99ed7a2a12","I am getting lots of questions.","KP","m","insertText","2024-07-09 12:13:46.454","2","0","1720516426.454"
"11685","idbad99ed7a2a12","I am getting lots of questions.","KP"," ","insertText","2024-07-09 12:13:46.566","2","0","1720516426.566"
"11686","idbad99ed7a2a12","I am getting lots of questions.","KP","g","insertText","2024-07-09 12:13:46.806","2","0","1720516426.806"
"11687","idbad99ed7a2a12","I am getting lots of questions.","KP","e","insertText","2024-07-09 12:13:46.950","2","0","1720516426.950"
"11688","idbad99ed7a2a12","I am getting lots of questions.","KP","t","insertText","2024-07-09 12:13:47.078","2","0","1720516427.078"
"11689","idbad99ed7a2a12","I am getting lots of questions.","KP","t","insertText","2024-07-09 12:13:47.206","2","0","1720516427.206"
"11690","idbad99ed7a2a12","I am getting lots of questions.","KP","i","insertText","2024-07-09 12:13:47.494","2","0","1720516427.494"
"11691","idbad99ed7a2a12","I am getting lots of questions.","KP","n","insertText","2024-07-09 12:13:47.766","2","0","1720516427.766"
"11692","idbad99ed7a2a12","I am getting lots of questions.","KP","g","insertText","2024-07-09 12:13:48.006","2","0","1720516428.006"
"11693","idbad99ed7a2a12","I am getting lots of questions.","KP"," ","insertText","2024-07-09 12:13:48.150","2","0","1720516428.150"
"11694","idbad99ed7a2a12","I am getting lots of questions.","KP","l","insertText","2024-07-09 12:13:48.918","2","0","1720516428.918"
"11695","idbad99ed7a2a12","I am getting lots of questions.","KP","o","insertText","2024-07-09 12:13:49.046","2","0","1720516429.046"
"11696","idbad99ed7a2a12","I am getting lots of questions.","KP","t","insertText","2024-07-09 12:13:49.271","2","0","1720516429.271"
"11697","idbad99ed7a2a12","I am getting lots of questions.","KP","s","insertText","2024-07-09 12:13:49.366","2","0","1720516429.366"
"11698","idbad99ed7a2a12","I am getting lots of questions.","KP"," ","insertText","2024-07-09 12:13:49.415","2","0","1720516429.415"
"11699","idbad99ed7a2a12","I am getting lots of questions.","KP","o","insertText","2024-07-09 12:13:49.574","2","0","1720516429.574"
"11700","idbad99ed7a2a12","I am getting lots of questions.","KP","f","insertText","2024-07-09 12:13:49.894","2","0","1720516429.894"
"11701","idbad99ed7a2a12","I am getting lots of questions.","KP"," ","insertText","2024-07-09 12:13:49.958","2","0","1720516429.958"
"11702","idbad99ed7a2a12","I am getting lots of questions.","KP","q","insertText","2024-07-09 12:13:50.486","2","0","1720516430.486"
"11703","idbad99ed7a2a12","I am getting lots of questions.","KP","u","insertText","2024-07-09 12:13:50.678","2","0","1720516430.678"
"11704","idbad99ed7a2a12","I am getting lots of questions.","KP","e","insertText","2024-07-09 12:13:50.870","2","0","1720516430.870"
"11705","idbad99ed7a2a12","I am getting lots of questions.","KP","s","insertText","2024-07-09 12:13:51.110","2","0","1720516431.110"
"11706","idbad99ed7a2a12","I am getting lots of questions.","KP","t","insertText","2024-07-09 12:13:51.223","2","0","1720516431.223"
"11707","idbad99ed7a2a12","I am getting lots of questions.","KP","i","insertText","2024-07-09 12:13:51.478","2","0","1720516431.478"
"11708","idbad99ed7a2a12","I am getting lots of questions.","KP","o","insertText","2024-07-09 12:13:51.686","2","0","1720516431.686"
"11709","idbad99ed7a2a12","I am getting lots of questions.","KP","n","insertText","2024-07-09 12:13:51.942","2","0","1720516431.942"
"11710","idbad99ed7a2a12","I am getting lots of questions.","KP","s","insertText","2024-07-09 12:13:52.006","2","0","1720516432.006"
"11711","idbad99ed7a2a12","I am getting lots of questions.","KP",".","insertText","2024-07-09 12:13:53.014","2","0","1720516433.014"
"11712","idbad99ed7a2a12","We must be consistent.","KP","W","insertText","2024-07-09 12:15:28.182","1","0","1720516528.182"
"11713","idbad99ed7a2a12","We must be consistent.","KP","e","insertText","2024-07-09 12:15:28.422","1","0","1720516528.422"
"11714","idbad99ed7a2a12","We must be consistent.","KP"," ","insertText","2024-07-09 12:15:28.598","1","0","1720516528.598"
"11715","idbad99ed7a2a12","We must be consistent.","KP","m","insertText","2024-07-09 12:15:28.966","1","0","1720516528.966"
"11716","idbad99ed7a2a12","We must be consistent.","KP","u","insertText","2024-07-09 12:15:29.206","1","0","1720516529.206"
"11717","idbad99ed7a2a12","We must be consistent.","KP","s","insertText","2024-07-09 12:15:29.366","1","0","1720516529.366"
"11718","idbad99ed7a2a12","We must be consistent.","KP","t","insertText","2024-07-09 12:15:29.846","1","0","1720516529.846"
"11719","idbad99ed7a2a12","We must be consistent.","KP"," ","insertText","2024-07-09 12:15:29.942","1","0","1720516529.942"
"11720","idbad99ed7a2a12","We must be consistent.","KP","b","insertText","2024-07-09 12:15:30.438","1","0","1720516530.438"
"11721","idbad99ed7a2a12","We must be consistent.","KP","e","insertText","2024-07-09 12:15:30.550","1","0","1720516530.550"
"11722","idbad99ed7a2a12","We must be consistent.","KP"," ","insertText","2024-07-09 12:15:30.630","1","0","1720516530.630"
"11723","idbad99ed7a2a12","We must be consistent.","KP","c","insertText","2024-07-09 12:15:30.998","1","0","1720516530.998"
"11724","idbad99ed7a2a12","We must be consistent.","KP","o","insertText","2024-07-09 12:15:31.206","1","0","1720516531.206"
"11725","idbad99ed7a2a12","We must be consistent.","KP","n","insertText","2024-07-09 12:15:31.510","1","0","1720516531.510"
"11726","idbad99ed7a2a12","We must be consistent.","KP","s","insertText","2024-07-09 12:15:31.878","1","0","1720516531.878"
"11727","idbad99ed7a2a12","We must be consistent.","KP","i","insertText","2024-07-09 12:15:32.006","1","0","1720516532.006"
